City_ID,City,Country,Date,Lat,lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Auki,SB,2022-10-01 16:15:17,-8.7676,160.7034,76.08,86,22,3.18
296,Doha,QA,2022-10-01 16:18:15,25.2867,51.5333,89.91,70,0,5.75
297,Lata,PT,2022-10-01 16:18:15,40.1629,-8.3327,79.92,39,10,4.45
298,Chokurdakh,RU,2022-10-01 16:18:16,70.6333,147.9167,22.75,89,100,4.65
299,Russell,US,2022-10-01 16:18:17,32.3502,-85.1999,74.91,43,0,8.05
300,Butterworth,MY,2022-10-01 16:18:17,5.3991,100.3638,79.0,87,20,4.61
301,Sovetskaya Gavan,RU,2022-10-01 16:18:18,48.9723,140.2878,41.27,87,7,3.38
302,Xinan,CN,2022-10-01 16:18:18,26.72,119.8556,74.89,91,9,5.12
303,Yar-Sale,RU,2022-10-01 16:18:19,66.8333,70.8333,32.36,69,87,13.87
304,Geraldton,AU,2022-10-01 16:18:20,-28.7667,114.6,57.61,88,99,3.44
305,Faro,PT,2022-10-01 16:18:21,37.0194,-7.9322,79.18,31,0,11.5
306,Poso,ID,2022-10-01 16:18:21,-1.3959,120.7524,76.48,87,90,3.76
307,Miri,MY,2022-10-01 16:18:22,4.4148,114.0089,80.74,94,40,3.44
308,Hit,IQ,2022-10-01 16:18:23,33.6416,42.8251,89.15,16,0,7.43
309,Tabuk,PH,2022-10-01 16:18:24,17.4189,121.4443,74.44,88,99,3.13
310,Igarka,RU,2022-10-01 16:13:56,67.4667,86.5833,31.12,73,100,7.76
311,Muriti,TZ,2022-10-01 16:18:25,-1.9833,32.9167,75.4,62,58,8.34
312,Honiara,SB,2022-10-01 16:18:26,-9.4333,159.95,77.18,84,22,3.33
313,East London,ZA,2022-10-01 16:16:44,-33.0153,27.9116,63.54,88,0,5.75
314,Husavik,IS,2022-10-01 16:18:27,66.0449,-17.3389,47.25,90,100,19.57
315,Ambon,ID,2022-10-01 16:18:28,-3.6954,128.1814,78.94,94,40,5.75
316,Pishin,PK,2022-10-01 16:18:28,30.5803,66.9961,73.45,12,0,4.21
317,Alyangula,AU,2022-10-01 16:18:29,-13.8483,136.4192,77.61,67,22,5.28
318,Lashio,MM,2022-10-01 16:18:29,22.9333,97.75,68.95,98,100,0.89
319,Kaka,TM,2022-10-01 16:18:09,37.3482,59.6143,70.43,19,0,3.96
320,Hovd,MN,2022-10-01 16:18:31,48.0056,91.6419,27.05,29,100,3.67
321,Mopipi,BW,2022-10-01 16:18:31,-21.1833,24.8833,91.56,11,0,13.65
322,Moses Lake,US,2022-10-01 16:16:27,47.1301,-119.2781,63.28,72,0,4.61
323,Liuzhou,CN,2022-10-01 16:18:32,24.3126,109.3892,77.0,86,33,2.51
324,Jiazi,CN,2022-10-01 16:18:33,22.8779,116.067,78.84,86,3,7.36
325,Shymkent,KZ,2022-10-01 16:18:33,42.3,69.6,55.99,21,0,11.18
326,Lokosovo,RU,2022-10-01 16:18:34,61.1333,74.8167,28.67,70,24,5.64
327,Xinqing,CN,2022-10-01 16:18:35,48.2333,129.5,39.83,71,100,2.59
328,Luderitz,NA,2022-10-01 16:18:36,-26.6481,15.1594,66.06,63,0,16.37
329,Farmington,US,2022-10-01 16:18:36,36.7281,-108.2187,63.19,57,0,6.91
330,Egvekinot,RU,2022-10-01 16:18:37,66.3167,-179.1667,23.16,79,100,8.19
331,Klaksvik,FO,2022-10-01 16:19:37,62.2266,-6.589,50.92,87,63,17.65
332,Lixourion,GR,2022-10-01 16:19:38,38.2019,20.4314,80.6,78,40,9.22
333,Chapada Dos Guimaraes,BR,2022-10-01 16:19:39,-15.4606,-55.7497,78.46,40,53,4.54
334,Suez,EG,2022-10-01 16:19:39,29.9737,32.5263,86.25,38,0,14.72
335,Iqaluit,CA,2022-10-01 16:19:40,63.7506,-68.5145,33.53,69,40,20.71
336,Pleshanovo,RU,2022-10-01 16:19:40,52.8333,53.4833,50.05,46,82,12.26
337,Mianwali,PK,2022-10-01 16:19:41,32.5741,71.5264,89.15,30,0,4.79
338,Jacareacanga,BR,2022-10-01 16:19:42,-6.2222,-57.7528,93.13,40,96,3.71
339,Flin Flon,CA,2022-10-01 16:19:43,54.7682,-101.865,46.24,81,100,4.61
340,Tacuati,PY,2022-10-01 16:19:44,-23.45,-56.5833,81.34,53,65,3.6
341,Moussoro,TD,2022-10-01 16:19:44,13.6408,16.4901,101.17,17,10,12.15
342,Kholodnyy,RU,2022-10-01 16:19:45,62.7167,147.95,19.74,94,98,2.48
343,Hwange,ZW,2022-10-01 16:19:11,-18.3693,26.5019,88.9,18,0,7.76
344,College,US,2022-10-01 16:19:47,64.8569,-147.8028,44.29,86,75,0.0
345,San Vicente,AR,2022-10-01 16:19:47,-26.6167,-54.1333,72.41,56,84,2.55
346,Ilhabela,BR,2022-10-01 16:19:48,-23.7781,-45.3581,68.83,88,77,3.91
347,Boa Vista,BR,2022-10-01 16:19:49,2.8197,-60.6733,91.38,46,40,11.5
348,Bubaque,GW,2022-10-01 16:19:49,11.2833,-15.8333,81.09,78,99,9.13
349,Berbera,SO,2022-10-01 16:19:50,10.4396,45.0143,89.91,61,49,0.4
350,Noumea,NC,2022-10-01 16:17:24,-22.2763,166.4572,58.98,75,100,5.88
351,Bose,IT,2022-10-01 16:19:51,45.4612,8.0137,68.65,71,10,2.8
352,Corpus Christi,US,2022-10-01 16:16:00,27.8006,-97.3964,84.29,57,20,13.8
353,Tsabong,BW,2022-10-01 16:19:52,-26.0217,22.401,90.93,12,70,9.15
354,Zalantun,CN,2022-10-01 16:19:52,48.0,122.7167,44.87,88,100,7.92
355,Labuhan,ID,2022-10-01 16:19:53,-6.8844,112.2051,81.0,77,84,5.01
356,Surt,LY,2022-10-01 16:19:54,31.2089,16.5887,88.92,54,0,10.94
357,Savelugu,GH,2022-10-01 16:19:55,9.6244,-0.8253,82.62,69,91,4.38
358,Mackay,AU,2022-10-01 16:19:55,-21.15,149.2,64.69,69,92,4.97
359,Lianran,CN,2022-10-01 16:19:56,24.9227,102.485,63.14,95,100,2.55
360,Chumikan,RU,2022-10-01 16:19:56,54.7183,135.315,34.9,71,54,8.9
361,Sitka,US,2022-10-01 16:19:57,57.0531,-135.33,55.29,76,100,5.75
362,Chake Chake,TZ,2022-10-01 16:19:58,-5.2459,39.7666,74.7,75,4,11.63
363,Yelizovo,RU,2022-10-01 16:19:58,53.1873,158.3805,39.34,80,75,7.0
364,Richards Bay,ZA,2022-10-01 16:19:59,-28.783,32.0377,70.41,83,99,13.87
365,Nanortalik,GL,2022-10-01 16:19:59,60.1432,-45.2371,40.53,80,100,7.18
366,Kupang,ID,2022-10-01 16:20:00,-10.1667,123.5833,79.7,81,82,5.61
367,Mahebourg,MU,2022-10-01 16:20:01,-20.4081,57.7,70.25,78,40,8.05
368,Kamina,CD,2022-10-01 16:20:02,-8.7386,24.9906,81.07,31,80,3.36
369,Icod De Los Vinos,ES,2022-10-01 16:20:02,28.3724,-16.7119,74.95,77,21,10.33
370,Nyurba,RU,2022-10-01 16:20:03,63.2842,118.3319,24.35,88,98,3.78
371,Valley,US,2022-10-01 16:19:55,45.1277,-116.1262,36.21,63,57,3.29
372,Pervomayskaya,RU,2022-10-01 16:20:04,43.4033,45.5261,71.4,56,0,6.71
373,Otta,NO,2022-10-01 16:20:04,61.7712,9.5353,46.85,99,100,4.94
374,Kharitonovo,RU,2022-10-01 16:20:05,61.4009,47.4978,47.98,99,100,5.01
375,Roma,US,2022-10-01 16:21:06,43.2128,-75.4557,62.73,65,100,3.0
376,Paamiut,GL,2022-10-01 16:21:06,61.994,-49.6678,37.29,97,100,14.72
377,Bruntal,CZ,2022-10-01 16:21:07,49.9884,17.4647,55.58,90,100,14.27
378,Rio Grande,BR,2022-10-01 16:21:08,-32.035,-52.0986,69.91,79,46,11.65
379,Mehriz,IR,2022-10-01 16:21:08,31.5917,54.4318,77.5,17,0,5.73
380,Hokitika,NZ,2022-10-01 16:21:09,-42.7167,170.9667,43.52,87,99,8.12
381,Boden,SE,2022-10-01 16:21:11,65.8252,21.6886,44.6,89,48,4.7
382,Port Hardy,CA,2022-10-01 16:21:11,50.6996,-127.4199,48.38,100,75,0.0
383,Viedma,AR,2022-10-01 16:21:12,-40.8135,-62.9967,70.52,35,0,14.58
384,Axim,GH,2022-10-01 16:21:13,4.8699,-2.2405,78.64,79,45,11.97
385,Guerrero Negro,MX,2022-10-01 16:21:13,27.9769,-114.0611,71.19,71,5,14.14
386,Airai,TL,2022-10-01 16:21:14,-8.9266,125.4092,61.61,93,96,0.74
387,Tazovskiy,RU,2022-10-01 16:21:14,67.4667,78.7,30.02,75,99,11.83
388,Nizip,TR,2022-10-01 16:21:15,37.0097,37.7942,84.33,14,0,16.31
389,Macklin,CA,2022-10-01 16:21:15,52.3334,-109.9348,53.94,54,8,12.21
390,Hunsur,IN,2022-10-01 16:21:16,12.3075,76.2878,68.54,89,100,6.87
391,Mogadishu,SO,2022-10-01 16:19:15,2.0371,45.3438,77.49,81,12,16.73
392,Villazon,BO,2022-10-01 16:21:17,-22.0866,-65.5942,62.94,15,39,7.78
393,Ballina,AU,2022-10-01 16:21:17,-28.8667,153.5667,55.44,99,100,11.25
394,Ewa Beach,US,2022-10-01 16:20:37,21.3156,-158.0072,75.4,80,0,4.0
395,Mattru,SL,2022-10-01 16:21:19,7.6244,-11.8332,78.08,91,91,4.18
396,Bairiki,KI,2022-10-01 16:21:20,1.3292,172.9752,80.6,78,40,10.36
397,Bahadurgarh,IN,2022-10-01 16:21:20,28.6833,76.9167,84.31,45,0,4.34
398,Ternate,ID,2022-10-01 16:21:21,0.8,127.4,80.37,80,98,4.0
399,Conceicao Do Araguaia,BR,2022-10-01 16:21:21,-8.2578,-49.2647,102.11,18,7,8.66
400,Askino,RU,2022-10-01 16:21:22,56.0901,56.5783,43.48,75,75,6.91
401,Sol-Iletsk,RU,2022-10-01 16:21:23,51.1631,54.9918,52.92,40,100,11.48
402,Kaltasy,RU,2022-10-01 16:21:23,55.9693,54.8032,44.67,72,79,9.75
403,Marsh Harbour,BS,2022-10-01 16:21:24,26.5412,-77.0636,82.69,69,37,3.56
404,The Valley,AI,2022-10-01 16:18:51,18.217,-63.0578,86.09,84,20,11.5
405,Zyryanka,RU,2022-10-01 16:21:25,65.75,150.85,26.33,93,100,10.74
406,Ha Noi,VN,2022-10-01 16:19:22,21.0245,105.8412,78.8,93,100,4.25
407,Maceio,BR,2022-10-01 16:16:54,-9.6658,-35.7353,85.44,51,40,12.66
408,Westport,US,2022-10-01 16:21:27,41.1415,-73.3579,57.88,89,100,10.0
409,Nara,JP,2022-10-01 16:18:58,34.6851,135.8049,69.49,51,7,1.92
410,Makakilo City,US,2022-10-01 16:21:27,21.3469,-158.0858,73.98,80,0,3.44
411,Kerema,PG,2022-10-01 16:21:28,-7.9631,145.7785,78.96,87,93,4.92
412,Callaguip,PH,2022-10-01 16:21:29,18.0714,120.4867,81.05,77,32,2.46
413,Chuy,UY,2022-10-01 16:21:29,-33.6971,-53.4616,64.63,63,20,9.57
414,Batsfjord,NO,2022-10-01 16:21:30,70.6345,29.7185,40.93,87,100,6.91
415,Aklavik,CA,2022-10-01 16:21:31,68.2191,-135.0107,31.87,99,100,5.84
416,Nevelsk,RU,2022-10-01 16:21:31,46.6733,141.8633,45.55,83,4,6.13
417,Praia,CV,2022-10-01 16:22:32,14.9215,-23.5087,86.54,58,75,13.8
418,Menongue,AO,2022-10-01 16:22:33,-14.6585,17.691,93.15,8,7,11.48
419,Derzhavinsk,KZ,2022-10-01 16:22:33,51.1,66.3167,36.45,37,1,8.3
420,Salinopolis,BR,2022-10-01 16:22:34,-0.6136,-47.3561,85.55,64,61,13.6
421,Anito,PH,2022-10-01 16:22:34,12.4497,125.2886,78.53,89,91,5.48
422,Nioki,CD,2022-10-01 16:22:35,-2.7167,17.6833,82.45,66,74,3.11
423,Bocas Del Toro,PA,2022-10-01 16:22:35,9.3333,-82.25,81.05,76,100,3.18
424,Termoli,IT,2022-10-01 16:22:36,41.9888,14.9895,67.78,65,24,6.11
425,Harvard,US,2022-10-01 16:22:36,42.4222,-88.6137,66.49,72,0,9.13
426,Umm Lajj,SA,2022-10-01 16:22:37,25.0213,37.2685,89.01,54,0,14.88
427,Waitati,NZ,2022-10-01 16:22:37,-45.75,170.5667,45.81,79,31,2.26
428,Bud,US,2022-10-01 16:22:38,39.447,-86.1758,67.35,60,0,14.14
429,Mariental,NA,2022-10-01 16:22:39,-24.6333,17.9667,93.45,9,2,2.62
430,Cabedelo,BR,2022-10-01 16:21:40,-6.9811,-34.8339,84.87,62,20,17.18
431,Constantine,DZ,2022-10-01 16:22:39,36.365,6.6147,71.01,52,40,9.22
432,Pisco,PE,2022-10-01 16:22:40,-13.7,-76.2167,66.25,68,0,11.5
433,Yulara,AU,2022-10-01 16:21:39,-25.2406,130.9889,57.42,70,86,11.07
434,Moron,AR,2022-10-01 16:22:41,-34.6534,-58.6198,76.01,42,26,2.13
435,Galesong,ID,2022-10-01 16:22:41,-5.3166,119.3661,75.22,79,34,6.69
436,Saint-Georges,GD,2022-10-01 16:22:42,12.0564,-61.7485,87.48,74,20,16.11
437,Cairo Montenotte,IT,2022-10-01 16:22:42,44.4031,8.2746,68.61,74,18,5.26
438,Bambanglipuro,ID,2022-10-01 16:22:43,-7.95,110.2833,77.2,88,85,5.7
439,Huarmey,PE,2022-10-01 16:22:44,-10.0681,-78.1522,68.0,72,59,12.12
440,Ajaigarh,IN,2022-10-01 16:22:45,24.9,80.2667,82.72,54,76,1.01
441,Gorontalo,ID,2022-10-01 16:22:45,0.5412,123.0595,74.12,96,88,2.75
442,Lovozero,RU,2022-10-01 16:22:46,68.005,35.0117,35.38,100,100,2.33
443,Maxixe,MZ,2022-10-01 16:22:46,-23.8597,35.3472,75.02,88,20,9.22
444,Kiunga,PG,2022-10-01 16:22:47,-6.1219,141.2906,73.33,100,100,1.52
445,Sabancuy,MX,2022-10-01 16:22:48,18.9667,-91.1833,82.35,51,99,8.52
446,Wahiawa,US,2022-10-01 16:22:48,21.5028,-158.0236,72.18,84,6,3.6
447,Narsaq,GL,2022-10-01 16:22:49,60.9167,-46.05,39.42,94,100,5.73
448,Opuwo,NA,2022-10-01 16:22:49,-18.0607,13.84,92.68,12,15,7.72
449,Taltal,CL,2022-10-01 16:22:50,-25.4,-70.4833,63.23,65,7,7.43
450,Bowen,AU,2022-10-01 16:22:50,-20.0167,148.2333,71.55,69,91,6.73
451,Saint Anthony,US,2022-10-01 16:22:51,45.0205,-93.218,66.96,60,20,5.75
452,Rapar,IN,2022-10-01 16:22:51,23.5667,70.6333,85.33,59,34,8.32
453,Mehamn,NO,2022-10-01 16:22:52,71.0357,27.8492,40.91,93,100,2.3
454,Adre,TD,2022-10-01 16:22:53,13.4667,22.2,87.87,31,23,6.17
455,Hobyo,SO,2022-10-01 16:22:54,5.3505,48.5268,77.2,82,9,23.42
456,Anori,BR,2022-10-01 16:22:54,-3.7728,-61.6442,101.79,30,86,2.28
457,Camacha,PT,2022-10-01 16:22:55,33.0833,-16.3333,71.02,60,40,14.97
458,Cayhagan,PH,2022-10-01 16:22:56,9.6697,122.4256,79.09,85,57,6.13
459,Bandrele,YT,2022-10-01 16:22:56,-12.9067,45.1914,76.75,65,0,3.44
460,Berlevag,NO,2022-10-01 16:22:57,70.8578,29.0864,40.95,87,100,9.22
461,Monrovia,LR,2022-10-01 16:21:28,6.3005,-10.7969,80.37,84,99,11.77
462,Mzimba,MW,2022-10-01 16:23:58,-11.9,33.6,68.31,44,0,6.15
463,Chicama,PE,2022-10-01 16:23:58,-7.8447,-79.1469,59.54,62,62,8.32
464,Te Anau,NZ,2022-10-01 16:23:59,-45.4167,167.7167,31.98,98,62,2.3
465,Provideniya,RU,2022-10-01 16:23:59,64.3833,-173.3,37.42,85,82,16.33
466,Herouville-Saint-Clair,FR,2022-10-01 16:24:00,49.2109,-0.3065,66.02,77,75,13.8
467,Pauini,BR,2022-10-01 16:24:00,-7.7136,-66.9764,98.02,31,11,4.09
468,Katakwi,UG,2022-10-01 16:24:01,1.8911,33.9661,66.87,88,84,7.54
469,Hami,CN,2022-10-01 16:24:02,42.8,93.45,48.52,18,100,17.98
470,Celestun,MX,2022-10-01 16:24:02,20.8667,-90.4,80.46,51,100,4.56
471,Yasothon,TH,2022-10-01 16:24:03,15.75,104.1333,76.24,95,100,5.97
472,Buin,CL,2022-10-01 16:24:04,-33.7333,-70.75,80.87,40,100,6.55
473,Roald,NO,2022-10-01 16:24:05,62.5833,6.1333,60.33,82,75,8.05
474,Ambovombe,MG,2022-10-01 16:24:05,-25.1667,46.0833,72.88,72,0,13.27
475,Plombieres,BE,2022-10-01 16:24:06,50.735,5.953,62.76,66,88,12.33
476,Nha Trang,VN,2022-10-01 16:23:54,12.25,109.1833,77.0,88,100,2.42
477,Zhangye,CN,2022-10-01 16:24:07,38.9342,100.4517,57.69,31,0,6.13
478,Tigre,AR,2022-10-01 16:24:08,-34.426,-58.5796,76.26,43,20,3.44
479,Gornopravdinsk,RU,2022-10-01 16:24:08,60.05,69.9,27.54,78,51,5.35
480,Vila Velha,BR,2022-10-01 16:24:09,-20.3297,-40.2925,78.75,73,75,9.22
481,Worland,US,2022-10-01 16:24:09,44.0169,-107.9554,53.67,84,100,4.61
482,Volzhskiy,RU,2022-10-01 16:24:10,48.7858,44.7797,65.71,50,31,4.56
483,Bon Accord,CA,2022-10-01 16:24:11,53.8335,-113.4187,55.44,69,2,6.42
484,Sfantu Gheorghe,RO,2022-10-01 16:23:33,45.8667,25.7833,69.93,60,100,6.26
485,Hambantota,LK,2022-10-01 16:16:04,6.1241,81.1185,79.75,80,100,17.02
486,Nikko,JP,2022-10-01 16:24:12,36.75,139.6167,58.32,72,1,5.08
487,Kaeo,NZ,2022-10-01 16:21:49,-35.1,173.7833,55.33,97,88,5.66
488,Inuvik,CA,2022-10-01 16:24:13,68.3499,-133.7218,32.76,93,75,9.22
489,Motygino,RU,2022-10-01 16:24:14,58.1831,94.7592,31.08,87,100,3.36
490,San Policarpo,PH,2022-10-01 16:24:15,12.1791,125.5072,80.67,83,97,6.11
491,Nishihara,JP,2022-10-01 16:24:15,26.1842,127.7558,79.88,79,0,4.61
492,Seoul,KR,2022-10-01 16:24:16,37.5683,126.9778,65.64,88,20,1.14
493,Itarema,BR,2022-10-01 16:24:16,-2.9248,-39.9167,87.75,52,27,19.8
494,Lorengau,PG,2022-10-01 16:24:17,-2.0226,147.2712,81.16,79,49,9.6
495,Nouakchott,MR,2022-10-01 16:23:51,18.0858,-15.9785,87.73,53,20,16.26
496,Zhigansk,RU,2022-10-01 16:24:18,66.7697,123.3711,25.66,84,100,1.86
497,Tashkent,UZ,2022-10-01 16:24:19,41.2646,69.2163,60.75,39,2,2.3
498,Salalah,OM,2022-10-01 16:24:19,17.0151,54.0924,80.69,83,40,6.91
499,Nome,US,2022-10-01 16:24:20,64.5011,-165.4064,30.27,80,0,5.75
500,Vila Do Maio,CV,2022-10-01 16:24:21,15.1333,-23.2167,86.79,78,100,11.5
501,Tecoanapa,MX,2022-10-01 16:24:21,16.5167,-98.75,82.69,73,71,4.34
502,Aitape,PG,2022-10-01 16:24:22,-3.1374,142.3475,77.92,87,72,4.97
503,Sicamous,CA,2022-10-01 16:24:22,50.8331,-118.9856,58.19,66,25,0.34
504,Varhaug,NO,2022-10-01 16:24:23,58.6147,5.6457,57.15,79,96,7.63
505,San Antonio,US,2022-10-01 16:21:22,29.4241,-98.4936,81.9,45,0,6.91
506,Tessalit,ML,2022-10-01 16:24:24,20.1986,1.0114,91.24,30,73,8.95
507,Siderno,IT,2022-10-01 16:24:25,38.2779,16.302,72.21,78,66,21.68
508,Hays,US,2022-10-01 16:25:25,30.0502,-98.0336,80.31,45,0,4.0
509,Atar,MR,2022-10-01 16:25:26,20.5169,-13.0499,89.53,20,0,6.02
510,Chifeng,CN,2022-10-01 16:25:26,42.2683,118.9636,59.2,88,100,5.17
511,Acarau,BR,2022-10-01 16:25:27,-2.8856,-40.12,88.68,52,29,20.45
512,Oksfjord,NO,2022-10-01 16:25:28,70.2396,22.3479,42.98,76,10,7.83
513,Doctor Arroyo,MX,2022-10-01 16:25:28,23.6667,-100.1833,66.24,44,2,1.52
514,Keti Bandar,PK,2022-10-01 16:25:29,24.1447,67.4497,82.09,70,11,13.51
515,Cayenne,GF,2022-10-01 16:25:30,4.9333,-52.3333,91.44,55,0,14.97
516,Coquimbo,CL,2022-10-01 16:25:31,-29.9533,-71.3436,55.13,94,100,9.22
517,Marsa Matruh,EG,2022-10-01 16:25:31,31.3525,27.2453,82.6,74,0,11.5
518,Aranos,NA,2022-10-01 16:25:32,-24.1333,19.1167,92.1,11,3,6.53
519,Mao,ES,2022-10-01 16:25:32,39.8885,4.2658,72.16,56,20,5.75
520,Stryn,NO,2022-10-01 16:25:33,61.9045,6.7226,59.88,83,100,6.71
521,Darhan,MN,2022-10-01 16:25:34,49.4867,105.9228,32.52,56,100,14.07
522,Washington,US,2022-10-01 16:25:35,47.5001,-120.5015,54.0,59,26,1.59
523,Uyuni,BO,2022-10-01 16:25:35,-20.4597,-66.825,58.41,29,40,13.51
524,Bilibino,RU,2022-10-01 16:25:36,68.0546,166.4372,28.8,93,100,1.23
525,Palana,RU,2022-10-01 16:25:36,59.1167,159.9667,36.25,90,100,7.16
526,Mariahu,IN,2022-10-01 16:25:37,25.6167,82.6167,78.76,60,5,2.01
527,Teyateyaneng,LS,2022-10-01 16:25:38,-29.1472,27.7489,72.46,8,7,9.04
528,Santa Isabel Do Rio Negro,BR,2022-10-01 16:25:39,-0.4139,-65.0192,93.25,46,100,2.95
529,Fare,PF,2022-10-01 16:25:39,-16.7,-151.0167,77.07,71,60,7.11
530,Felanitx,ES,2022-10-01 16:25:40,39.4696,3.1483,75.96,42,90,10.69
531,Deer Lake,CA,2022-10-01 16:25:41,49.1667,-57.4316,60.66,59,40,13.8
532,Martapura,ID,2022-10-01 16:25:41,-3.4167,114.85,77.09,94,75,2.3
533,Inhambane,MZ,2022-10-01 16:25:42,-23.865,35.3833,75.18,88,20,9.22
534,Juneau,US,2022-10-01 16:25:05,58.3019,-134.4197,53.6,97,100,4.61
535,Krasnoselkup,RU,2022-10-01 16:25:43,65.7,82.4667,28.62,80,98,9.6
536,Khor,RU,2022-10-01 16:25:43,47.8861,134.9464,43.99,91,6,4.65
537,Kuldur,RU,2022-10-01 16:25:45,49.2167,131.6333,37.27,73,43,2.59
538,Punta De Bombon,PE,2022-10-01 16:25:45,-17.1717,-71.7931,64.29,70,42,9.86
539,Santona,ES,2022-10-01 16:25:46,43.4439,-3.4576,72.7,69,9,5.73
540,Povenets,RU,2022-10-01 16:25:46,62.8487,34.8262,44.49,86,58,5.99
541,Nesna,NO,2022-10-01 16:25:47,66.1967,13.0213,52.66,73,65,17.65
542,Escarcega,MX,2022-10-01 16:25:47,18.6089,-90.7454,81.14,58,93,4.0
543,Hofn,IS,2022-10-01 16:21:44,64.2539,-15.2082,46.67,89,100,4.59
544,Verkhoyansk,RU,2022-10-01 16:25:48,67.5447,133.385,22.17,97,100,0.81
545,Mehran,IR,2022-10-01 16:25:49,33.1222,46.1646,91.35,12,0,11.25
546,Peterhead,GB,2022-10-01 16:25:49,57.5058,-1.7981,59.45,66,97,12.35
547,Badou,TG,2022-10-01 16:25:50,7.5833,0.6,73.29,93,99,3.02
548,Pasni,PK,2022-10-01 16:25:50,25.2631,63.471,79.83,81,0,15.26
549,Yuzhno-Kurilsk,RU,2022-10-01 16:25:51,44.0306,145.8556,60.39,93,14,10.0
550,Truckee,US,2022-10-01 16:25:51,39.328,-120.1833,59.5,54,0,3.0
551,Kailua,US,2022-10-01 16:26:52,21.4022,-157.7394,75.43,86,23,9.82
552,Groa,NO,2022-10-01 16:26:52,62.65,8.7167,52.07,80,100,6.08
553,Catuday,PH,2022-10-01 16:26:53,16.2923,119.8062,79.34,79,38,6.51
554,Sola,VU,2022-10-01 16:26:54,-13.8833,167.55,79.34,78,18,9.6
555,Dauphin,CA,2022-10-01 16:26:55,51.1494,-100.0502,50.14,76,40,4.61
556,Chapais,CA,2022-10-01 16:26:56,49.7834,-74.8492,40.78,64,100,8.61
557,Itacoatiara,BR,2022-10-01 16:26:58,-3.1431,-58.4442,98.47,34,98,5.01
558,Havelock,US,2022-10-01 16:26:59,34.8791,-76.9013,75.18,75,56,3.0
559,Manali,IN,2022-10-01 16:26:59,13.1667,80.2667,86.09,65,100,10.78
560,Abha,SA,2022-10-01 16:27:00,18.2164,42.5053,67.82,42,20,12.66
561,Lima,PE,2022-10-01 16:25:48,-12.0432,-77.0282,59.25,82,100,5.75
562,Yarada,IN,2022-10-01 16:27:02,17.65,83.2667,77.32,94,75,5.75
563,Milkovo,RU,2022-10-01 16:27:03,54.7167,158.6167,36.84,78,95,5.21
564,Dongsheng,CN,2022-10-01 16:27:04,39.8161,109.9776,60.6,83,76,12.88
565,Rancho Palos Verdes,US,2022-10-01 16:27:04,33.7445,-118.387,69.46,76,100,6.91
566,Miles City,US,2022-10-01 16:23:57,46.4083,-105.8406,52.77,93,100,12.66
567,Karratha,AU,2022-10-01 16:27:05,-20.7377,116.8463,73.0,76,0,14.7
568,Ayios Serafim,GR,2022-10-01 16:27:06,38.8,22.7,87.82,36,14,4.72
569,Lucapa,AO,2022-10-01 16:27:07,-8.4192,20.7447,81.12,42,52,5.48
